name,timestamp,day,hour,lat,lng,capacity_est,popularity,visitors
Behala Udayan Sangha,2025-09-22 23:00:00,Mahalaya,23,22.510268,88.373748,3477,major,241
Beniatola Sarbojanin,2025-09-22 00:00:00,Mahalaya,0,22.561592,88.349942,6788,major,581
Beniatola Sarbojanin,2025-09-22 01:00:00,Mahalaya,1,22.561592,88.349942,6788,major,640
Beniatola Sarbojanin,2025-09-22 02:00:00,Mahalaya,2,22.561592,88.349942,6788,major,588
Beniatola Sarbojanin,2025-09-22 03:00:00,Mahalaya,3,22.561592,88.349942,6788,major,52
Beniatola Sarbojanin,2025-09-22 04:00:00,Mahalaya,4,22.561592,88.349942,6788,major,55
Beniatola Sarbojanin,2025-09-22 05:00:00,Mahalaya,5,22.561592,88.349942,6788,major,64
Beniatola Sarbojanin,2025-09-22 06:00:00,Mahalaya,6,22.561592,88.349942,6788,major,145
Beniatola Sarbojanin,2025-09-22 07:00:00,Mahalaya,7,22.561592,88.349942,6788,major,137
Beniatola Sarbojanin,2025-09-22 08:00:00,Mahalaya,8,22.561592,88.349942,6788,major,159
Beniatola Sarbojanin,2025-09-22 09:00:00,Mahalaya,9,22.561592,88.349942,6788,major,223
Beniatola Sarbojanin,2025-09-22 10:00:00,Mahalaya,10,22.561592,88.349942,6788,major,176
Beniatola Sarbojanin,2025-09-22 11:00:00,Mahalaya,11,22.561592,88.349942,6788,major,145
Beniatola Sarbojanin,2025-09-22 12:00:00,Mahalaya,12,22.561592,88.349942,6788,major,241
Beniatola Sarbojanin,2025-09-22 13:00:00,Mahalaya,13,22.561592,88.349942,6788,major,280
Beniatola Sarbojanin,2025-09-22 14:00:00,Mahalaya,14,22.561592,88.349942,6788,major,186
Beniatola Sarbojanin,2025-09-22 15:00:00,Mahalaya,15,22.561592,88.349942,6788,major,248
Beniatola Sarbojanin,2025-09-22 16:00:00,Mahalaya,16,22.561592,88.349942,6788,major,251
Beniatola Sarbojanin,2025-09-22 17:00:00,Mahalaya,17,22.561592,88.349942,6788,major,536
Beniatola Sarbojanin,2025-09-22 18:00:00,Mahalaya,18,22.561592,88.349942,6788,major,570
Beniatola Sarbojanin,2025-09-22 19:00:00,Mahalaya,19,22.561592,88.349942,6788,major,576
Beniatola Sarbojanin,2025-09-22 20:00:00,Mahalaya,20,22.561592,88.349942,6788,major,566
Beniatola Sarbojanin,2025-09-22 21:00:00,Mahalaya,21,22.561592,88.349942,6788,major,485
Beniatola Sarbojanin,2025-09-22 22:00:00,Mahalaya,22,22.561592,88.349942,6788,major,559
Beniatola Sarbojanin,2025-09-22 23:00:00,Mahalaya,23,22.561592,88.349942,6788,major,599
Bosepukur Sitala Mandir,2025-09-22 00:00:00,Mahalaya,0,22.5191703,88.3847542,8280,major,706
Bosepukur Sitala Mandir,2025-09-22 01:00:00,Mahalaya,1,22.5191703,88.3847542,8280,major,842
Bosepukur Sitala Mandir,2025-09-22 02:00:00,Mahalaya,2,22.5191703,88.3847542,8280,major,661
Bosepukur Sitala Mandir,2025-09-22 03:00:00,Mahalaya,3,22.5191703,88.3847542,8280,major,81
Bosepukur Sitala Mandir,2025-09-22 04:00:00,Mahalaya,4,22.5191703,88.3847542,8280,major,96
Bosepukur Sitala Mandir,2025-09-22 05:00:00,Mahalaya,5,22.5191703,88.3847542,8280,major,87
Bosepukur Sitala Mandir,2025-09-22 06:00:00,Mahalaya,6,22.5191703,88.3847542,8280,major,204
Bosepukur Sitala Mandir,2025-09-22 07:00:00,Mahalaya,7,22.5191703,88.3847542,8280,major,245
Bosepukur Sitala Mandir,2025-09-22 08:00:00,Mahalaya,8,22.5191703,88.3847542,8280,major,312
Bosepukur Sitala Mandir,2025-09-22 09:00:00,Mahalaya,9,22.5191703,88.3847542,8280,major,230
Bosepukur Sitala Mandir,2025-09-22 10:00:00,Mahalaya,10,22.5191703,88.3847542,8280,major,162
Bosepukur Sitala Mandir,2025-09-22 11:00:00,Mahalaya,11,22.5191703,88.3847542,8280,major,237
Bosepukur Sitala Mandir,2025-09-22 12:00:00,Mahalaya,12,22.5191703,88.3847542,8280,major,299
Bosepukur Sitala Mandir,2025-09-22 13:00:00,Mahalaya,13,22.5191703,88.3847542,8280,major,317
Bosepukur Sitala Mandir,2025-09-22 14:00:00,Mahalaya,14,22.5191703,88.3847542,8280,major,291
Bosepukur Sitala Mandir,2025-09-22 15:00:00,Mahalaya,15,22.5191703,88.3847542,8280,major,358
Bosepukur Sitala Mandir,2025-09-22 16:00:00,Mahalaya,16,22.5191703,88.3847542,8280,major,282
Bosepukur Sitala Mandir,2025-09-22 17:00:00,Mahalaya,17,22.5191703,88.3847542,8280,major,660
Bosepukur Sitala Mandir,2025-09-22 18:00:00,Mahalaya,18,22.5191703,88.3847542,8280,major,724
Bosepukur Sitala Mandir,2025-09-22 19:00:00,Mahalaya,19,22.5191703,88.3847542,8280,major,584
Bosepukur Sitala Mandir,2025-09-22 20:00:00,Mahalaya,20,22.5191703,88.3847542,8280,major,854
Bosepukur Sitala Mandir,2025-09-22 21:00:00,Mahalaya,21,22.5191703,88.3847542,8280,major,705
Bosepukur Sitala Mandir,2025-09-22 22:00:00,Mahalaya,22,22.5191703,88.3847542,8280,major,743
Bosepukur Sitala Mandir,2025-09-22 23:00:00,Mahalaya,23,22.5191703,88.3847542,8280,major,1005
Central Avenue Sarbojanin,2025-09-22 00:00:00,Mahalaya,0,22.565565,88.344836,6269,local,330
Central Avenue Sarbojanin,2025-09-22 01:00:00,Mahalaya,1,22.565565,88.344836,6269,local,306
Central Avenue Sarbojanin,2025-09-22 02:00:00,Mahalaya,2,22.565565,88.344836,6269,local,294
Central Avenue Sarbojanin,2025-09-22 03:00:00,Mahalaya,3,22.565565,88.344836,6269,local,30
Central Avenue Sarbojanin,2025-09-22 04:00:00,Mahalaya,4,22.565565,88.344836,6269,local,27
Central Avenue Sarbojanin,2025-09-22 05:00:00,Mahalaya,5,22.565565,88.344836,6269,local,51
Central Avenue Sarbojanin,2025-09-22 06:00:00,Mahalaya,6,22.565565,88.344836,6269,local,65
Central Avenue Sarbojanin,2025-09-22 07:00:00,Mahalaya,7,22.565565,88.344836,6269,local,88
Central Avenue Sarbojanin,2025-09-22 08:00:00,Mahalaya,8,22.565565,88.344836,6269,local,121
Central Avenue Sarbojanin,2025-09-22 09:00:00,Mahalaya,9,22.565565,88.344836,6269,local,100
Central Avenue Sarbojanin,2025-09-22 10:00:00,Mahalaya,10,22.565565,88.344836,6269,local,69
Central Avenue Sarbojanin,2025-09-22 11:00:00,Mahalaya,11,22.565565,88.344836,6269,local,72
Central Avenue Sarbojanin,2025-09-22 12:00:00,Mahalaya,12,22.565565,88.344836,6269,local,132
Central Avenue Sarbojanin,2025-09-22 13:00:00,Mahalaya,13,22.565565,88.344836,6269,local,108
Central Avenue Sarbojanin,2025-09-22 14:00:00,Mahalaya,14,22.565565,88.344836,6269,local,125
Central Avenue Sarbojanin,2025-09-22 15:00:00,Mahalaya,15,22.565565,88.344836,6269,local,160
Central Avenue Sarbojanin,2025-09-22 16:00:00,Mahalaya,16,22.565565,88.344836,6269,local,152
Central Avenue Sarbojanin,2025-09-22 17:00:00,Mahalaya,17,22.565565,88.344836,6269,local,269
Central Avenue Sarbojanin,2025-09-22 18:00:00,Mahalaya,18,22.565565,88.344836,6269,local,222
Central Avenue Sarbojanin,2025-09-22 19:00:00,Mahalaya,19,22.565565,88.344836,6269,local,269
Central Avenue Sarbojanin,2025-09-22 20:00:00,Mahalaya,20,22.565565,88.344836,6269,local,239
Central Avenue Sarbojanin,2025-09-22 21:00:00,Mahalaya,21,22.565565,88.344836,6269,local,211
Central Avenue Sarbojanin,2025-09-22 22:00:00,Mahalaya,22,22.565565,88.344836,6269,local,323
Central Avenue Sarbojanin,2025-09-22 23:00:00,Mahalaya,23,22.565565,88.344836,6269,local,271
Chetla Agrani,2025-09-22 00:00:00,Mahalaya,0,22.5164347,88.3371893,7674,local,397
Chetla Agrani,2025-09-22 01:00:00,Mahalaya,1,22.5164347,88.3371893,7674,local,401
Chetla Agrani,2025-09-22 02:00:00,Mahalaya,2,22.5164347,88.3371893,7674,local,402
Chetla Agrani,2025-09-22 03:00:00,Mahalaya,3,22.5164347,88.3371893,7674,local,41
Chetla Agrani,2025-09-22 04:00:00,Mahalaya,4,22.5164347,88.3371893,7674,local,40
Chetla Agrani,2025-09-22 05:00:00,Mahalaya,5,22.5164347,88.3371893,7674,local,37
Chetla Agrani,2025-09-22 06:00:00,Mahalaya,6,22.5164347,88.3371893,7674,local,79
Chetla Agrani,2025-09-22 07:00:00,Mahalaya,7,22.5164347,88.3371893,7674,local,95
Chetla Agrani,2025-09-22 08:00:00,Mahalaya,8,22.5164347,88.3371893,7674,local,124
Chetla Agrani,2025-09-22 09:00:00,Mahalaya,9,22.5164347,88.3371893,7674,local,65
Chetla Agrani,2025-09-22 10:00:00,Mahalaya,10,22.5164347,88.3371893,7674,local,119
Chetla Agrani,2025-09-22 11:00:00,Mahalaya,11,22.5164347,88.3371893,7674,local,128
Chetla Agrani,2025-09-22 12:00:00,Mahalaya,12,22.5164347,88.3371893,7674,local,127
Chetla Agrani,2025-09-22 13:00:00,Mahalaya,13,22.5164347,88.3371893,7674,local,159
Chetla Agrani,2025-09-22 14:00:00,Mahalaya,14,22.5164347,88.3371893,7674,local,143
Chetla Agrani,2025-09-22 15:00:00,Mahalaya,15,22.5164347,88.3371893,7674,local,145
Chetla Agrani,2025-09-22 16:00:00,Mahalaya,16,22.5164347,88.3371893,7674,local,219
Chetla Agrani,2025-09-22 17:00:00,Mahalaya,17,22.5164347,88.3371893,7674,local,398
Chetla Agrani,2025-09-22 18:00:00,Mahalaya,18,22.5164347,88.3371893,7674,local,304
Chetla Agrani,2025-09-22 19:00:00,Mahalaya,19,22.5164347,88.3371893,7674,local,391
Chetla Agrani,2025-09-22 20:00:00,Mahalaya,20,22.5164347,88.3371893,7674,local,324
Chetla Agrani,2025-09-22 21:00:00,Mahalaya,21,22.5164347,88.3371893,7674,local,305
Chetla Agrani,2025-09-22 22:00:00,Mahalaya,22,22.5164347,88.3371893,7674,local,307
Chetla Agrani,2025-09-22 23:00:00,Mahalaya,23,22.5164347,88.3371893,7674,local,402
College Square,2025-09-22 00:00:00,Mahalaya,0,22.5755758,88.3657168,10765,local,485
College Square,2025-09-22 01:00:00,Mahalaya,1,22.5755758,88.3657168,10765,local,587
College Square,2025-09-22 02:00:00,Mahalaya,2,22.5755758,88.3657168,10765,local,452
College Square,2025-09-22 03:00:00,Mahalaya,3,22.5755758,88.3657168,10765,local,61
College Square,2025-09-22 04:00:00,Mahalaya,4,22.5755758,88.3657168,10765,local,56
College Square,2025-09-22 05:00:00,Mahalaya,5,22.5755758,88.3657168,10765,local,69
College Square,2025-09-22 06:00:00,Mahalaya,6,22.5755758,88.3657168,10765,local,162
College Square,2025-09-22 07:00:00,Mahalaya,7,22.5755758,88.3657168,10765,local,122
College Square,2025-09-22 08:00:00,Mahalaya,8,22.5755758,88.3657168,10765,local,142
College Square,2025-09-22 09:00:00,Mahalaya,9,22.5755758,88.3657168,10765,local,129
College Square,2025-09-22 10:00:00,Mahalaya,10,22.5755758,88.3657168,10765,local,176
College Square,2025-09-22 11:00:00,Mahalaya,11,22.5755758,88.3657168,10765,local,245
College Square,2025-09-22 12:00:00,Mahalaya,12,22.5755758,88.3657168,10765,local,145
College Square,2025-09-22 13:00:00,Mahalaya,13,22.5755758,88.3657168,10765,local,212
College Square,2025-09-22 14:00:00,Mahalaya,14,22.5755758,88.3657168,10765,local,209
College Square,2025-09-22 15:00:00,Mahalaya,15,22.5755758,88.3657168,10765,local,201
College Square,2025-09-22 16:00:00,Mahalaya,16,22.5755758,88.3657168,10765,local,179
College Square,2025-09-22 17:00:00,Mahalaya,17,22.5755758,88.3657168,10765,local,430
College Square,2025-09-22 18:00:00,Mahalaya,18,22.5755758,88.3657168,10765,local,567
College Square,2025-09-22 19:00:00,Mahalaya,19,22.5755758,88.3657168,10765,local,461
College Square,2025-09-22 20:00:00,Mahalaya,20,22.5755758,88.3657168,10765,local,356
College Square,2025-09-22 21:00:00,Mahalaya,21,22.5755758,88.3657168,10765,local,491
College Square,2025-09-22 22:00:00,Mahalaya,22,22.5755758,88.3657168,10765,local,719
College Square,2025-09-22 23:00:00,Mahalaya,23,22.5755758,88.3657168,10765,local,558
College Street Sarbojanin,2025-09-22 00:00:00,Mahalaya,0,22.676407,88.381888,14106,local,634
College Street Sarbojanin,2025-09-22 01:00:00,Mahalaya,1,22.676407,88.381888,14106,local,801
College Street Sarbojanin,2025-09-22 02:00:00,Mahalaya,2,22.676407,88.381888,14106,local,664
College Street Sarbojanin,2025-09-22 03:00:00,Mahalaya,3,22.676407,88.381888,14106,local,49
College Street Sarbojanin,2025-09-22 04:00:00,Mahalaya,4,22.676407,88.381888,14106,local,56
College Street Sarbojanin,2025-09-22 05:00:00,Mahalaya,5,22.676407,88.381888,14106,local,57
College Street Sarbojanin,2025-09-22 06:00:00,Mahalaya,6,22.676407,88.381888,14106,local,178
College Street Sarbojanin,2025-09-22 07:00:00,Mahalaya,7,22.676407,88.381888,14106,local,142
College Street Sarbojanin,2025-09-22 08:00:00,Mahalaya,8,22.676407,88.381888,14106,local,201
College Street Sarbojanin,2025-09-22 09:00:00,Mahalaya,9,22.676407,88.381888,14106,local,226
College Street Sarbojanin,2025-09-22 10:00:00,Mahalaya,10,22.676407,88.381888,14106,local,163
College Street Sarbojanin,2025-09-22 11:00:00,Mahalaya,11,22.676407,88.381888,14106,local,168
College Street Sarbojanin,2025-09-22 12:00:00,Mahalaya,12,22.676407,88.381888,14106,local,341
College Street Sarbojanin,2025-09-22 13:00:00,Mahalaya,13,22.676407,88.381888,14106,local,287
College Street Sarbojanin,2025-09-22 14:00:00,Mahalaya,14,22.676407,88.381888,14106,local,263
College Street Sarbojanin,2025-09-22 15:00:00,Mahalaya,15,22.676407,88.381888,14106,local,357
College Street Sarbojanin,2025-09-22 16:00:00,Mahalaya,16,22.676407,88.381888,14106,local,350
College Street Sarbojanin,2025-09-22 17:00:00,Mahalaya,17,22.676407,88.381888,14106,local,701
College Street Sarbojanin,2025-09-22 18:00:00,Mahalaya,18,22.676407,88.381888,14106,local,385
College Street Sarbojanin,2025-09-22 19:00:00,Mahalaya,19,22.676407,88.381888,14106,local,457
College Street Sarbojanin,2025-09-22 20:00:00,Mahalaya,20,22.676407,88.381888,14106,local,659
College Street Sarbojanin,2025-09-22 21:00:00,Mahalaya,21,22.676407,88.381888,14106,local,675
College Street Sarbojanin,2025-09-22 22:00:00,Mahalaya,22,22.676407,88.381888,14106,local,719
College Street Sarbojanin,2025-09-22 23:00:00,Mahalaya,23,22.676407,88.381888,14106,local,759
Deshapriya Park,2025-09-22 00:00:00,Mahalaya,0,22.5184354,88.3535152,8507,iconic,852
Deshapriya Park,2025-09-22 01:00:00,Mahalaya,1,22.5184354,88.3535152,8507,iconic,1015
Deshapriya Park,2025-09-22 02:00:00,Mahalaya,2,22.5184354,88.3535152,8507,iconic,861
Deshapriya Park,2025-09-22 03:00:00,Mahalaya,3,22.5184354,88.3535152,8507,iconic,89
Deshapriya Park,2025-09-22 04:00:00,Mahalaya,4,22.5184354,88.3535152,8507,iconic,138
Deshapriya Park,2025-09-22 05:00:00,Mahalaya,5,22.5184354,88.3535152,8507,iconic,95
Deshapriya Park,2025-09-22 06:00:00,Mahalaya,6,22.5184354,88.3535152,8507,iconic,443
Deshapriya Park,2025-09-22 07:00:00,Mahalaya,7,22.5184354,88.3535152,8507,iconic,240
Deshapriya Park,2025-09-22 08:00:00,Mahalaya,8,22.5184354,88.3535152,8507,iconic,278
Deshapriya Park,2025-09-22 09:00:00,Mahalaya,9,22.5184354,88.3535152,8507,iconic,438
Deshapriya Park,2025-09-22 10:00:00,Mahalaya,10,22.5184354,88.3535152,8507,iconic,330
Deshapriya Park,2025-09-22 11:00:00,Mahalaya,11,22.5184354,88.3535152,8507,iconic,349
Deshapriya Park,2025-09-22 12:00:00,Mahalaya,12,22.5184354,88.3535152,8507,iconic,499
Deshapriya Park,2025-09-22 13:00:00,Mahalaya,13,22.5184354,88.3535152,8507,iconic,433
Deshapriya Park,2025-09-22 14:00:00,Mahalaya,14,22.5184354,88.3535152,8507,iconic,663
Deshapriya Park,2025-09-22 15:00:00,Mahalaya,15,22.5184354,88.3535152,8507,iconic,559
Deshapriya Park,2025-09-22 16:00:00,Mahalaya,16,22.5184354,88.3535152,8507,iconic,574
Deshapriya Park,2025-09-22 17:00:00,Mahalaya,17,22.5184354,88.3535152,8507,iconic,808
Deshapriya Park,2025-09-22 18:00:00,Mahalaya,18,22.5184354,88.3535152,8507,iconic,835
Deshapriya Park,2025-09-22 19:00:00,Mahalaya,19,22.5184354,88.3535152,8507,iconic,1177
Deshapriya Park,2025-09-22 20:00:00,Mahalaya,20,22.5184354,88.3535152,8507,iconic,862
Deshapriya Park,2025-09-22 21:00:00,Mahalaya,21,22.5184354,88.3535152,8507,iconic,989
Deshapriya Park,2025-09-22 22:00:00,Mahalaya,22,22.5184354,88.3535152,8507,iconic,901
Deshapriya Park,2025-09-22 23:00:00,Mahalaya,23,22.5184354,88.3535152,8507,iconic,952
Dum Dum Park Bharat Chakra,2025-09-22 00:00:00,Mahalaya,0,22.628937,88.430415,5293,major,492
Dum Dum Park Bharat Chakra,2025-09-22 01:00:00,Mahalaya,1,22.628937,88.430415,5293,major,454
Dum Dum Park Bharat Chakra,2025-09-22 02:00:00,Mahalaya,2,22.628937,88.430415,5293,major,301
Dum Dum Park Bharat Chakra,2025-09-22 03:00:00,Mahalaya,3,22.628937,88.430415,5293,major,65
Dum Dum Park Bharat Chakra,2025-09-22 04:00:00,Mahalaya,4,22.628937,88.430415,5293,major,66
Dum Dum Park Bharat Chakra,2025-09-22 05:00:00,Mahalaya,5,22.628937,88.430415,5293,major,51
Dum Dum Park Bharat Chakra,2025-09-22 06:00:00,Mahalaya,6,22.628937,88.430415,5293,major,88
Dum Dum Park Bharat Chakra,2025-09-22 07:00:00,Mahalaya,7,22.628937,88.430415,5293,major,176
Dum Dum Park Bharat Chakra,2025-09-22 08:00:00,Mahalaya,8,22.628937,88.430415,5293,major,110
Dum Dum Park Bharat Chakra,2025-09-22 09:00:00,Mahalaya,9,22.628937,88.430415,5293,major,144
Dum Dum Park Bharat Chakra,2025-09-22 10:00:00,Mahalaya,10,22.628937,88.430415,5293,major,125
Dum Dum Park Bharat Chakra,2025-09-22 11:00:00,Mahalaya,11,22.628937,88.430415,5293,major,213
Dum Dum Park Bharat Chakra,2025-09-22 12:00:00,Mahalaya,12,22.628937,88.430415,5293,major,165
Dum Dum Park Bharat Chakra,2025-09-22 13:00:00,Mahalaya,13,22.628937,88.430415,5293,major,240
Dum Dum Park Bharat Chakra,2025-09-22 14:00:00,Mahalaya,14,22.628937,88.430415,5293,major,181
Dum Dum Park Bharat Chakra,2025-09-22 15:00:00,Mahalaya,15,22.628937,88.430415,5293,major,176
Dum Dum Park Bharat Chakra,2025-09-22 16:00:00,Mahalaya,16,22.628937,88.430415,5293,major,195
Dum Dum Park Bharat Chakra,2025-09-22 17:00:00,Mahalaya,17,22.628937,88.430415,5293,major,390
Dum Dum Park Bharat Chakra,2025-09-22 18:00:00,Mahalaya,18,22.628937,88.430415,5293,major,308
Dum Dum Park Bharat Chakra,2025-09-22 19:00:00,Mahalaya,19,22.628937,88.430415,5293,major,465
Dum Dum Park Bharat Chakra,2025-09-22 20:00:00,Mahalaya,20,22.628937,88.430415,5293,major,445
Dum Dum Park Bharat Chakra,2025-09-22 21:00:00,Mahalaya,21,22.628937,88.430415,5293,major,214
Dum Dum Park Bharat Chakra,2025-09-22 22:00:00,Mahalaya,22,22.628937,88.430415,5293,major,566
Dum Dum Park Bharat Chakra,2025-09-22 23:00:00,Mahalaya,23,22.628937,88.430415,5293,major,384
Dum Dum Park Tarun Sangha,2025-09-22 00:00:00,Mahalaya,0,22.626352,88.433296,14928,iconic,2143
Dum Dum Park Tarun Sangha,2025-09-22 01:00:00,Mahalaya,1,22.626352,88.433296,14928,iconic,2092
Dum Dum Park Tarun Sangha,2025-09-22 02:00:00,Mahalaya,2,22.626352,88.433296,14928,iconic,2040
Dum Dum Park Tarun Sangha,2025-09-22 03:00:00,Mahalaya,3,22.626352,88.433296,14928,iconic,172
Dum Dum Park Tarun Sangha,2025-09-22 04:00:00,Mahalaya,4,22.626352,88.433296,14928,iconic,190
Dum Dum Park Tarun Sangha,2025-09-22 05:00:00,Mahalaya,5,22.626352,88.433296,14928,iconic,224
Dum Dum Park Tarun Sangha,2025-09-22 06:00:00,Mahalaya,6,22.626352,88.433296,14928,iconic,649
Dum Dum Park Tarun Sangha,2025-09-22 07:00:00,Mahalaya,7,22.626352,88.433296,14928,iconic,590
Dum Dum Park Tarun Sangha,2025-09-22 08:00:00,Mahalaya,8,22.626352,88.433296,14928,iconic,418
Dum Dum Park Tarun Sangha,2025-09-22 09:00:00,Mahalaya,9,22.626352,88.433296,14928,iconic,758
Dum Dum Park Tarun Sangha,2025-09-22 10:00:00,Mahalaya,10,22.626352,88.433296,14928,iconic,730
Dum Dum Park Tarun Sangha,2025-09-22 11:00:00,Mahalaya,11,22.626352,88.433296,14928,iconic,575
Dum Dum Park Tarun Sangha,2025-09-22 12:00:00,Mahalaya,12,22.626352,88.433296,14928,iconic,1146
Dum Dum Park Tarun Sangha,2025-09-22 13:00:00,Mahalaya,13,22.626352,88.433296,14928,iconic,988
Dum Dum Park Tarun Sangha,2025-09-22 14:00:00,Mahalaya,14,22.626352,88.433296,14928,iconic,983
Dum Dum Park Tarun Sangha,2025-09-22 15:00:00,Mahalaya,15,22.626352,88.433296,14928,iconic,1061
Dum Dum Park Tarun Sangha,2025-09-22 16:00:00,Mahalaya,16,22.626352,88.433296,14928,iconic,1168
Dum Dum Park Tarun Sangha,2025-09-22 17:00:00,Mahalaya,17,22.626352,88.433296,14928,iconic,1778
Dum Dum Park Tarun Sangha,2025-09-22 18:00:00,Mahalaya,18,22.626352,88.433296,14928,iconic,1583
Dum Dum Park Tarun Sangha,2025-09-22 19:00:00,Mahalaya,19,22.626352,88.433296,14928,iconic,2395
Dum Dum Park Tarun Sangha,2025-09-22 20:00:00,Mahalaya,20,22.626352,88.433296,14928,iconic,1699
Dum Dum Park Tarun Sangha,2025-09-22 21:00:00,Mahalaya,21,22.626352,88.433296,14928,iconic,1646
Dum Dum Park Tarun Sangha,2025-09-22 22:00:00,Mahalaya,22,22.626352,88.433296,14928,iconic,1769
Dum Dum Park Tarun Sangha,2025-09-22 23:00:00,Mahalaya,23,22.626352,88.433296,14928,iconic,1956
Dum Dum Park Yubak Brinda,2025-09-22 00:00:00,Mahalaya,0,22.616366,88.393208,4717,major,427
Dum Dum Park Yubak Brinda,2025-09-22 01:00:00,Mahalaya,1,22.616366,88.393208,4717,major,560
Dum Dum Park Yubak Brinda,2025-09-22 02:00:00,Mahalaya,2,22.616366,88.393208,4717,major,361
Dum Dum Park Yubak Brinda,2025-09-22 03:00:00,Mahalaya,3,22.616366,88.393208,4717,major,62
Dum Dum Park Yubak Brinda,2025-09-22 04:00:00,Mahalaya,4,22.616366,88.393208,4717,major,46
Dum Dum Park Yubak Brinda,2025-09-22 05:00:00,Mahalaya,5,22.616366,88.393208,4717,major,52
Dum Dum Park Yubak Brinda,2025-09-22 06:00:00,Mahalaya,6,22.616366,88.393208,4717,major,175
Dum Dum Park Yubak Brinda,2025-09-22 07:00:00,Mahalaya,7,22.616366,88.393208,4717,major,126
Dum Dum Park Yubak Brinda,2025-09-22 08:00:00,Mahalaya,8,22.616366,88.393208,4717,major,91
Dum Dum Park Yubak Brinda,2025-09-22 09:00:00,Mahalaya,9,22.616366,88.393208,4717,major,182
Dum Dum Park Yubak Brinda,2025-09-22 10:00:00,Mahalaya,10,22.616366,88.393208,4717,major,138
Dum Dum Park Yubak Brinda,2025-09-22 11:00:00,Mahalaya,11,22.616366,88.393208,4717,major,103
Dum Dum Park Yubak Brinda,2025-09-22 12:00:00,Mahalaya,12,22.616366,88.393208,4717,major,186
Dum Dum Park Yubak Brinda,2025-09-22 13:00:00,Mahalaya,13,22.616366,88.393208,4717,major,188
Dum Dum Park Yubak Brinda,2025-09-22 14:00:00,Mahalaya,14,22.616366,88.393208,4717,major,167
Dum Dum Park Yubak Brinda,2025-09-22 15:00:00,Mahalaya,15,22.616366,88.393208,4717,major,226
Dum Dum Park Yubak Brinda,2025-09-22 16:00:00,Mahalaya,16,22.616366,88.393208,4717,major,195
Dum Dum Park Yubak Brinda,2025-09-22 17:00:00,Mahalaya,17,22.616366,88.393208,4717,major,447
Dum Dum Park Yubak Brinda,2025-09-22 18:00:00,Mahalaya,18,22.616366,88.393208,4717,major,295
Dum Dum Park Yubak Brinda,2025-09-22 19:00:00,Mahalaya,19,22.616366,88.393208,4717,major,424
